systemOperation;ID;invariantType;invariantCategory;systemOperation-InvariantType;systemOperation-InvariantCategory;classification;GPT_verdict;result;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations;GPT_Model
Yelp_getBusinesses;54;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntNonEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.9;701;242;943;100;GPT-3.5
Yelp_getBusinesses;55;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntGreaterEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.9;695;253;948;50;GPT-3.5
Yelp_getBusinesses;56;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntGreaterEqual;Yelp_getBusinesses-Arithmetic comparisons;TP;TP;TP;0.95;678;258;936;10000;GPT-3.5
Yelp_getBusinesses;57;daikon.inv.binary.twoScalar.FloatNonEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.FloatNonEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.9;753;205;958;10000;GPT-3.5
Yelp_getBusinesses;58;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntNonEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;FP;TN;0.8;689;223;912;100;GPT-3.5
Yelp_getBusinesses;59;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntLessEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;FP;TN;0.9;689;282;971;50;GPT-3.5
Yelp_getBusinesses;60;daikon.inv.unary.string.FixedLengthString;Specific formats;Yelp_getBusinesses-daikon.inv.unary.string.FixedLengthString;Yelp_getBusinesses-Specific formats;TP;TP;TP;0.95;745;223;968;10000;GPT-3.5
Yelp_getBusinesses;61;daikon.inv.unary.string.FixedLengthString;Specific formats;Yelp_getBusinesses-daikon.inv.unary.string.FixedLengthString;Yelp_getBusinesses-Specific formats;TP;TP;TP;0.95;835;232;1067;10000;GPT-3.5
Yelp_getBusinesses;62;daikon.inv.unary.string.IsUrl;Specific formats;Yelp_getBusinesses-daikon.inv.unary.string.IsUrl;Yelp_getBusinesses-Specific formats;TP;TP;TP;0.9;830;175;1005;10000;GPT-3.5
Yelp_getBusinesses;63;daikon.inv.unary.string.IsNumeric;Specific formats;Yelp_getBusinesses-daikon.inv.unary.string.IsNumeric;Yelp_getBusinesses-Specific formats;FP;TP;FP;0.9;692;215;907;100;GPT-3.5
Yelp_getBusinesses;64;daikon.inv.unary.string.IsUrl;Specific formats;Yelp_getBusinesses-daikon.inv.unary.string.IsUrl;Yelp_getBusinesses-Specific formats;TP;TP;TP;0.95;994;248;1242;10000;GPT-3.5
Yelp_getBusinesses;65;daikon.inv.unary.string.FixedLengthString;Specific formats;Yelp_getBusinesses-daikon.inv.unary.string.FixedLengthString;Yelp_getBusinesses-Specific formats;TP;TP;TP;0.95;695;189;884;10000;GPT-3.5
Yelp_getBusinesses;66;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntGreaterEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.9;900;245;1145;100;GPT-3.5
Yelp_getBusinesses;67;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntGreaterThan;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.95;748;314;1062;10000;GPT-3.5
Yelp_getBusinesses;68;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntGreaterThan;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.95;868;319;1187;10000;GPT-3.5
Yelp_getBusinesses;69;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntGreaterThan;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.95;760;262;1022;10000;GPT-3.5
Yelp_getBusinesses;70;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntGreaterThan;Yelp_getBusinesses-Arithmetic comparisons;FP;FP;TN;0.9;847;294;1141;10000;GPT-3.5
Yelp_getBusinesses;71;daikon.inv.binary.twoScalar.FloatNonEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.FloatNonEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.95;787;188;975;10000;GPT-3.5
Yelp_getBusinesses;72;daikon.inv.binary.twoScalar.FloatNonEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.FloatNonEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.95;787;223;1010;10000;GPT-3.5
Yelp_getBusinesses;73;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntGreaterEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.95;744;253;997;500;GPT-3.5
Yelp_getBusinesses;74;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntGreaterEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.9;681;263;944;100;GPT-3.5
Yelp_getBusinesses;75;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntGreaterEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.9;685;235;920;100;GPT-3.5
Yelp_getBusinesses;76;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntGreaterThan;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.95;703;258;961;10000;GPT-3.5
Yelp_getBusinesses;77;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntGreaterThan;Yelp_getBusinesses-Arithmetic comparisons;FP;FP;TN;0.9;688;233;921;10000;GPT-3.5
Yelp_getBusinesses;78;daikon.inv.unary.scalar.LowerBound;Specific values;Yelp_getBusinesses-daikon.inv.unary.scalar.LowerBound;Yelp_getBusinesses-Specific values;TP;TP;TP;0.9;794;279;1073;10000;GPT-3.5
Yelp_getBusinesses;79;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntNonEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.95;738;231;969;10000;GPT-3.5
Yelp_getBusinesses;80;daikon.inv.binary.twoScalar.FloatNonEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.FloatNonEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.9;759;263;1022;10000;GPT-3.5
Yelp_getBusinesses;81;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntGreaterEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.95;763;271;1034;1000;GPT-3.5
Yelp_getBusinesses;82;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntGreaterEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.9;781;246;1027;500;GPT-3.5
Yelp_getBusinesses;83;daikon.inv.unary.scalar.NonZeroFloat;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.unary.scalar.NonZeroFloat;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.95;687;243;930;10000;GPT-3.5
Yelp_getBusinesses;84;daikon.inv.unary.scalar.NonZeroFloat;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.unary.scalar.NonZeroFloat;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.95;683;224;907;10000;GPT-3.5
Yelp_getBusinesses;85;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntNonEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.95;698;228;926;10000;GPT-3.5
Yelp_getBusinesses;86;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntGreaterEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.9;750;270;1020;1000;GPT-3.5
Yelp_getBusinesses;87;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Yelp_getBusinesses-daikon.inv.binary.twoScalar.IntGreaterEqual;Yelp_getBusinesses-Arithmetic comparisons;FP;TP;FP;0.95;747;255;1002;1000;GPT-3.5
Yelp_getBusinesses;88;daikon.inv.unary.scalar.LowerBoundFloat;Specific values;Yelp_getBusinesses-daikon.inv.unary.scalar.LowerBoundFloat;Yelp_getBusinesses-Specific values;TP;TP;TP;0.95;687;252;939;10000;GPT-3.5
Spotify_getAlbumTracks;0;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.unary.scalar.NonZero;Spotify_getAlbumTracks-Arithmetic comparisons;TP;TP;TP;0.95;702;209;911;10000;GPT-3.5
Spotify_getAlbumTracks;1;daikon.inv.unary.string.OneOfString;Specific values;Spotify_getAlbumTracks-daikon.inv.unary.string.OneOfString;Spotify_getAlbumTracks-Specific values;TP;TP;TP;0.9;762;264;1026;10000;GPT-3.5
Spotify_getAlbumTracks;2;daikon.inv.binary.twoString.StringEqual;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StringEqual;Spotify_getAlbumTracks-String comparisons;TP;TP;TP;0.9;775;247;1022;10000;GPT-3.5
Spotify_getAlbumTracks;3;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.unary.scalar.NonZero;Spotify_getAlbumTracks-Arithmetic comparisons;TP;TP;TP;0.9;774;245;1019;10000;GPT-3.5
Spotify_getAlbumTracks;4;daikon.inv.unary.sequence.EltNonZero;Array properties;Spotify_getAlbumTracks-daikon.inv.unary.sequence.EltNonZero;Spotify_getAlbumTracks-Array properties;TP;TP;TP;0.9;784;196;980;10000;GPT-3.5
Spotify_getAlbumTracks;5;daikon.inv.unary.scalar.LowerBound;Specific values;Spotify_getAlbumTracks-daikon.inv.unary.scalar.LowerBound;Spotify_getAlbumTracks-Specific values;TP;TP;TP;0.9;734;227;961;10000;GPT-3.5
Spotify_getAlbumTracks;6;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.unary.scalar.NonZero;Spotify_getAlbumTracks-Arithmetic comparisons;TP;TP;TP;0.95;663;227;890;10000;GPT-3.5
Spotify_getAlbumTracks;7;daikon.inv.unary.scalar.OneOfScalar;Specific values;Spotify_getAlbumTracks-daikon.inv.unary.scalar.OneOfScalar;Spotify_getAlbumTracks-Specific values;TP;TP;TP;0.95;718;261;979;10000;GPT-3.5
Spotify_getAlbumTracks;8;daikon.inv.unary.string.OneOfString;Specific values;Spotify_getAlbumTracks-daikon.inv.unary.string.OneOfString;Spotify_getAlbumTracks-Specific values;TP;TP;TP;0.95;780;247;1027;10000;GPT-3.5
Spotify_getAlbumTracks;9;daikon.inv.unary.string.OneOfString;Specific values;Spotify_getAlbumTracks-daikon.inv.unary.string.OneOfString;Spotify_getAlbumTracks-Specific values;FP;TP;FP;0.9;726;224;950;100;GPT-3.5
Spotify_getAlbumTracks;10;daikon.inv.unary.scalar.LowerBound;Specific values;Spotify_getAlbumTracks-daikon.inv.unary.scalar.LowerBound;Spotify_getAlbumTracks-Specific values;TP;TP;TP;0.9;741;218;959;10000;GPT-3.5
Spotify_getAlbumTracks;11;daikon.inv.unary.string.OneOfString;Specific values;Spotify_getAlbumTracks-daikon.inv.unary.string.OneOfString;Spotify_getAlbumTracks-Specific values;TP;TP;TP;0.9;722;226;948;10000;GPT-3.5
Spotify_getAlbumTracks;12;daikon.inv.unary.scalar.LowerBound;Specific values;Spotify_getAlbumTracks-daikon.inv.unary.scalar.LowerBound;Spotify_getAlbumTracks-Specific values;TP;TP;TP;0.95;792;238;1030;10000;GPT-3.5
Spotify_getAlbumTracks;13;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;TP;FP;0.95;793;251;1044;100;GPT-3.5
Spotify_getAlbumTracks;14;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntLessThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;TP;FP;0.95;791;252;1043;10000;GPT-3.5
Spotify_getAlbumTracks;15;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;TP;FP;0.95;826;222;1048;50;GPT-3.5
Spotify_getAlbumTracks;16;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntLessThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;TP;FP;0.9;748;254;1002;100;GPT-3.5
Spotify_getAlbumTracks;17;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntLessThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;TP;FP;0.95;780;198;978;10000;GPT-3.5
Spotify_getAlbumTracks;18;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;TP;FP;0.9;818;193;1011;100;GPT-3.5
Spotify_getAlbumTracks;19;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntLessThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;TP;FP;0.95;737;262;999;100;GPT-3.5
Spotify_getAlbumTracks;20;daikon.inv.binary.sequenceString.MemberString;Array properties;Spotify_getAlbumTracks-daikon.inv.binary.sequenceString.MemberString;Spotify_getAlbumTracks-Array properties;FP;TP;FP;0.9;741;250;991;10000;GPT-3.5
Spotify_getAlbumTracks;21;daikon.inv.binary.sequenceString.MemberString;Array properties;Spotify_getAlbumTracks-daikon.inv.binary.sequenceString.MemberString;Spotify_getAlbumTracks-Array properties;FP;FP;TN;0.9;738;259;997;10000;GPT-3.5
Spotify_getAlbumTracks;22;daikon.inv.binary.sequenceString.MemberString;Array properties;Spotify_getAlbumTracks-daikon.inv.binary.sequenceString.MemberString;Spotify_getAlbumTracks-Array properties;FP;TP;FP;0.9;782;264;1046;10000;GPT-3.5
Spotify_getAlbumTracks;23;daikon.inv.binary.sequenceString.MemberString;Array properties;Spotify_getAlbumTracks-daikon.inv.binary.sequenceString.MemberString;Spotify_getAlbumTracks-Array properties;FP;FP;TN;0.9;783;283;1066;10000;GPT-3.5
Spotify_getAlbumTracks;24;daikon.inv.binary.sequenceString.MemberString;Array properties;Spotify_getAlbumTracks-daikon.inv.binary.sequenceString.MemberString;Spotify_getAlbumTracks-Array properties;FP;FP;TN;1.0;782;293;1075;10000;GPT-3.5
Spotify_getAlbumTracks;25;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntLessThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;TP;FP;0.95;795;210;1005;10000;GPT-3.5
Spotify_getAlbumTracks;26;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntLessThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;TP;FP;0.9;743;257;1000;100;GPT-3.5
Spotify_getAlbumTracks;27;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;TP;FP;0.95;801;239;1040;10000;GPT-3.5
Spotify_getAlbumTracks;28;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;0.9;812;189;1001;10000;GPT-3.5
Spotify_getAlbumTracks;29;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;0.9;831;267;1098;10000;GPT-3.5
Spotify_getAlbumTracks;30;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntLessThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;TP;FP;0.9;750;236;986;100;GPT-3.5
Spotify_getAlbumTracks;31;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntLessThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;0.9;846;269;1115;100;GPT-3.5
Spotify_getAlbumTracks;32;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntEqual;Spotify_getAlbumTracks-Arithmetic comparisons;TP;TP;TP;0.95;751;310;1061;10000;GPT-3.5
Spotify_getAlbumTracks;33;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntEqual;Spotify_getAlbumTracks-Arithmetic comparisons;TP;TP;TP;0.9;738;211;949;10000;GPT-3.5
Spotify_getAlbumTracks;34;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.unary.scalar.NonZero;Spotify_getAlbumTracks-Arithmetic comparisons;TP;FP;FN;0.9;998;256;1254;10000;GPT-3.5
Spotify_getAlbumTracks;35;daikon.inv.unary.sequence.EltNonZero;Array properties;Spotify_getAlbumTracks-daikon.inv.unary.sequence.EltNonZero;Spotify_getAlbumTracks-Array properties;TP;TP;TP;0.9;1008;206;1214;10000;GPT-3.5
Spotify_getAlbumTracks;36;daikon.inv.unary.scalar.LowerBound;Specific values;Spotify_getAlbumTracks-daikon.inv.unary.scalar.LowerBound;Spotify_getAlbumTracks-Specific values;TP;TP;TP;0.9;688;245;933;10000;GPT-3.5
Spotify_getAlbumTracks;37;daikon.inv.unary.scalar.LowerBound;Specific values;Spotify_getAlbumTracks-daikon.inv.unary.scalar.LowerBound;Spotify_getAlbumTracks-Specific values;TP;TP;TP;0.95;681;255;936;10000;GPT-3.5
Spotify_getAlbumTracks;38;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;TP;FP;0.9;748;214;962;100;GPT-3.5
Spotify_getAlbumTracks;39;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;TP;FP;0.9;741;259;1000;50;GPT-3.5
Spotify_getAlbumTracks;40;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterEqual;Spotify_getAlbumTracks-Arithmetic comparisons;TP;TP;TP;0.95;1054;277;1331;10000;GPT-3.5
Spotify_getAlbumTracks;41;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;TP;FP;0.95;730;241;971;100;GPT-3.5
Spotify_getAlbumTracks;42;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;TP;FP;0.9;1042;216;1258;50;GPT-3.5
Spotify_getAlbumTracks;43;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterEqual;Spotify_getAlbumTracks-Arithmetic comparisons;TP;TP;TP;0.9;1047;285;1332;10000;GPT-3.5
Spotify_getAlbumTracks;44;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;TP;FP;0.9;732;201;933;100;GPT-3.5
Spotify_getAlbumTracks;45;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterEqual;Spotify_getAlbumTracks-Arithmetic comparisons;TP;TP;TP;0.9;1038;263;1301;10000;GPT-3.5
Spotify_getAlbumTracks;46;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;TP;TP;0.95;844;204;1048;10000;GPT-3.5
Spotify_getAlbumTracks;47;daikon.inv.unary.string.IsUrl;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.IsUrl;Spotify_getAlbumTracks-Specific formats;TP;TP;TP;0.9;839;232;1071;10000;GPT-3.5
Spotify_getAlbumTracks;48;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;TP;TP;0.95;842;173;1015;10000;GPT-3.5
Spotify_getAlbumTracks;49;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;TP;TP;0.9;737;214;951;10000;GPT-3.5
Spotify_getAlbumTracks;50;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;TP;TP;0.9;862;255;1117;10000;GPT-3.5
Spotify_getAlbumTracks;51;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;TP;TP;0.9;1039;262;1301;10000;GPT-3.5
Spotify_getAlbumTracks;52;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;TP;TP;0.9;964;285;1249;10000;GPT-3.5
Spotify_getAlbumTracks;53;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;TP;TP;0.9;1000;203;1203;10000;GPT-3.5
Spotify_getAlbumTracks;54;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;TP;TP;0.95;930;249;1179;10000;GPT-3.5
Spotify_getAlbumTracks;55;daikon.inv.unary.stringsequence.SequenceFixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.stringsequence.SequenceFixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;TP;TP;0.9;745;239;984;10000;GPT-3.5
Spotify_getAlbumTracks;56;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;TP;TP;0.95;833;238;1071;10000;GPT-3.5
Spotify_getAlbumTracks;57;daikon.inv.unary.string.IsUrl;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.IsUrl;Spotify_getAlbumTracks-Specific formats;TP;TP;TP;0.95;828;202;1030;10000;GPT-3.5
Spotify_getAlbumTracks;58;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;TP;TP;0.95;791;224;1015;10000;GPT-3.5
Spotify_getAlbumTracks;59;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;1.0;850;220;1070;10000;GPT-3.5
Spotify_getAlbumTracks;60;daikon.inv.unary.string.IsUrl;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.IsUrl;Spotify_getAlbumTracks-Specific formats;TP;TP;TP;0.9;845;191;1036;10000;GPT-3.5
Spotify_getAlbumTracks;61;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;TP;TP;0.95;859;258;1117;10000;GPT-3.5
Spotify_getAlbumTracks;62;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;0.9;755;216;971;10000;GPT-3.5
Spotify_getAlbumTracks;63;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;TP;TP;0.9;882;229;1111;10000;GPT-3.5
Spotify_getAlbumTracks;64;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;TP;TP;0.95;994;287;1281;10000;GPT-3.5
Spotify_getAlbumTracks;65;daikon.inv.unary.string.IsUrl;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.IsUrl;Spotify_getAlbumTracks-Specific formats;TP;TP;TP;0.9;989;229;1218;10000;GPT-3.5
Spotify_getAlbumTracks;66;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;FP;FP;TN;0.9;701;258;959;100;GPT-3.5
Spotify_getAlbumTracks;67;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;TP;TP;0.9;697;219;916;10000;GPT-3.5
